frame,nose_x,nose_y,nose_z,nose_v,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_v,left_eye_x,left_eye_y,left_eye_z,left_eye_v,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_v,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_v,right_eye_x,right_eye_y,right_eye_z,right_eye_v,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_v,left_ear_x,left_ear_y,left_ear_z,left_ear_v,right_ear_x,right_ear_y,right_ear_z,right_ear_v,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_v,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_v,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_v,left_index_x,left_index_y,left_index_z,left_index_v,right_index_x,right_index_y,right_index_z,right_index_v,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_v,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,left_knee_x,left_knee_y,left_knee_z,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_v,left_heel_x,left_heel_y,left_heel_z,left_heel_v,right_heel_x,right_heel_y,right_heel_z,right_heel_v,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_v,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_v
120,0.23511402308940887,0.707486629486084,-0.5403932332992554,0.9991537928581238,0.2389799803495407,0.6969295144081116,-0.5366547107696533,0.9993176460266113,0.24161572754383087,0.6960521936416626,-0.5367051959037781,0.99936842918396,0.2445022314786911,0.6950212717056274,-0.5368432402610779,0.9994615316390991,0.234406977891922,0.696192741394043,-0.5277606248855591,0.9990736842155457,0.23364825546741486,0.6950611472129822,-0.5279110670089722,0.9990978837013245,0.2330160290002823,0.6938319802284241,-0.5279538631439209,0.9992154240608215,0.254054993391037,0.6925429701805115,-0.46336686611175537,0.9992757439613342,0.2419721782207489,0.6892721652984619,-0.4229500889778137,0.9986868500709534,0.24313488602638245,0.7147954106330872,-0.5088890790939331,0.9995332956314087,0.23717950284481049,0.7139269709587097,-0.4968290328979492,0.9992604851722717,0.2856593132019043,0.7550966739654541,-0.3916302025318146,0.999711811542511,0.23900768160820007,0.7131763100624084,-0.28196388483047485,0.9997431635856628,0.2592645585536957,0.82895827293396,-0.4294945001602173,0.9787977933883667,0.21040216088294983,0.7711685299873352,-0.23143644630908966,0.6179189085960388,0.22583989799022675,0.8918633460998535,-0.5132423043251038,0.9811793565750122,0.16968204081058502,0.8038671612739563,-0.2565535008907318,0.7497088313102722,0.2237696796655655,0.9115733504295349,-0.5731573104858398,0.9701151251792908,0.15626516938209534,0.8126182556152344,-0.2714824676513672,0.7441398501396179,0.2191104292869568,0.9109731316566467,-0.5727887749671936,0.9692049026489258,0.156547412276268,0.8154381513595581,-0.3073091208934784,0.757970929145813,0.2192213386297226,0.9046626687049866,-0.51917964220047,0.9448153972625732,0.16129170358181,0.8130967020988464,-0.2705736756324768,0.7534029483795166,0.33382517099380493,0.7680976986885071,-0.04210462421178818,0.9997484683990479,0.3005010783672333,0.7427040934562683,0.042180657386779785,0.9995054602622986,0.28379568457603455,0.8270302414894104,-0.1964120864868164,0.9089669585227966,0.24211522936820984,0.7609861493110657,0.01956000365316868,0.4579256772994995,0.29416710138320923,0.8492910861968994,0.0547846220433712,0.7698259949684143,0.2748471200466156,0.8143768906593323,0.21909819543361664,0.4966807961463928,0.2958379089832306,0.8488962650299072,0.0749664455652237,0.7535223960876465,0.28151190280914307,0.8259006142616272,0.23888830840587616,0.5298609137535095,0.2824246287345886,0.862438440322876,0.03152574226260185,0.7884179353713989,0.2733060419559479,0.8257580995559692,0.1922871619462967,0.6038987040519714
121,0.24662449955940247,0.7064073085784912,-0.5619505643844604,0.9992313981056213,0.25080975890159607,0.6956811547279358,-0.5581918954849243,0.9993813037872314,0.25452134013175964,0.6948498487472534,-0.5582372546195984,0.9994257092475891,0.25825056433677673,0.6938100457191467,-0.5583809614181519,0.9995073676109314,0.24353542923927307,0.693946361541748,-0.5523252487182617,0.9991621971130371,0.24189570546150208,0.6924261450767517,-0.5524901151657104,0.9991844296455383,0.24045707285404205,0.6909152269363403,-0.5525431036949158,0.9992906451225281,0.2679552137851715,0.691568911075592,-0.480152428150177,0.9993287324905396,0.24841590225696564,0.6864791512489319,-0.4539225399494171,0.9988144040107727,0.25431662797927856,0.713746190071106,-0.5280642509460449,0.9995605945587158,0.24694609642028809,0.712630569934845,-0.5200493335723877,0.9993254542350769,0.2936950623989105,0.7556396722793579,-0.3977499306201935,0.9995666742324829,0.2431829869747162,0.7111756801605225,-0.31348925828933716,0.9997085928916931,0.2648523449897766,0.826094388961792,-0.42994365096092224,0.9794663786888123,0.20920614898204803,0.7662237286567688,-0.2715393304824829,0.6457515954971313,0.2265046238899231,0.8859604597091675,-0.5050541758537292,0.981560230255127,0.16967709362506866,0.7991378903388977,-0.3005315363407135,0.7717012166976929,0.22114817798137665,0.909193754196167,-0.5626351833343506,0.9706159234046936,0.1546943038702011,0.8076348304748535,-0.3180564343929291,0.7668245434761047,0.21514633297920227,0.9035351872444153,-0.5620629787445068,0.9698072671890259,0.15604978799819946,0.8114299178123474,-0.3522089421749115,0.7793647050857544,0.21624425053596497,0.8968542218208313,-0.5106472373008728,0.9459006190299988,0.16136087477207184,0.8088847398757935,-0.3140011131763458,0.7741986513137817,0.33213359117507935,0.7668691277503967,-0.03525621443986893,0.9997484683990479,0.299032062292099,0.7398405075073242,0.03534550964832306,0.9994980096817017,0.2860802412033081,0.8257613182067871,-0.17314375936985016,0.8996242880821228,0.24741648137569427,0.763924241065979,0.02193152904510498,0.456359326839447,0.2974691689014435,0.8484756350517273,0.0728718712925911,0.7617295384407043,0.280436635017395,0.8160184025764465,0.23886728286743164,0.4772876501083374,0.2989669740200043,0.8474846482276917,0.09657927602529526,0.7350517511367798,0.2866487503051758,0.8263971209526062,0.2622826099395752,0.5083013772964478,0.2893386781215668,0.8622137904167175,0.0634143278002739,0.7781243920326233,0.2738776206970215,0.8265467286109924,0.22188517451286316,0.5783303380012512
122,0.2538697421550751,0.7036792039871216,-0.5696493983268738,0.9992761611938477,0.2597338557243347,0.6930180788040161,-0.5664872527122498,0.999424397945404,0.26278945803642273,0.6924145221710205,-0.5665305256843567,0.9994592666625977,0.2657919228076935,0.6916817426681519,-0.5666694045066833,0.9995298981666565,0.2536364793777466,0.6913804411888123,-0.5618607401847839,0.999229907989502,0.2523110806941986,0.6897962093353271,-0.5620431303977966,0.9992498755455017,0.25095146894454956,0.6881022453308105,-0.5621302127838135,0.9993452429771423,0.2727477252483368,0.6907141208648682,-0.48957136273384094,0.9993230700492859,0.257038950920105,0.6834068894386292,-0.4696468710899353,0.9989040493965149,0.26059526205062866,0.7122131586074829,-0.5357205271720886,0.9995632171630859,0.2524515688419342,0.7100258469581604,-0.5294749736785889,0.9993678331375122,0.29556751251220703,0.7542467713356018,-0.402713805437088,0.9993069767951965,0.24664780497550964,0.7088404893875122,-0.3283196687698364,0.9996017217636108,0.2676967978477478,0.8197934627532959,-0.4325758218765259,0.9769721627235413,0.2107565850019455,0.7654258608818054,-0.2999173700809479,0.6641345620155334,0.2276650071144104,0.8745529055595398,-0.5102505683898926,0.9789081811904907,0.16991691291332245,0.8003557920455933,-0.33628490567207336,0.7862491011619568,0.22227446734905243,0.8977798223495483,-0.5669819712638855,0.9679681062698364,0.1554679423570633,0.8091639280319214,-0.35621732473373413,0.7828824520111084,0.21560588479042053,0.8900676369667053,-0.5687887072563171,0.9674336314201355,0.15666750073432922,0.814568817615509,-0.3879886567592621,0.7941768169403076,0.21680936217308044,0.8829774856567383,-0.5162851214408875,0.9423875212669373,0.16211161017417908,0.8124013543128967,-0.34888702630996704,0.7865273952484131,0.32929155230522156,0.7662972211837769,-0.029867297038435936,0.9997663497924805,0.2973470091819763,0.7402655482292175,0.030031802132725716,0.9994984269142151,0.288026362657547,0.8072558045387268,-0.2908208668231964,0.8999970555305481,0.24739007651805878,0.7619809508323669,0.032224129885435104,0.44424766302108765,0.29379165172576904,0.8713393211364746,-0.1382981836795807,0.7794075012207031,0.2759872376918793,0.8148368000984192,0.26566317677497864,0.4642511308193207,0.29567649960517883,0.8784946799278259,-0.1238333210349083,0.7526662349700928,0.28106528520584106,0.8262500166893005,0.288381963968277,0.4968954920768738,0.2870597243309021,0.895794689655304,-0.20897771418094635,0.7946300506591797,0.27550432085990906,0.8223631381988525,0.22787445783615112,0.5580739378929138
123,0.2640165090560913,0.6992589831352234,-0.5479214191436768,0.9993184804916382,0.2697618305683136,0.6889299154281616,-0.5432541966438293,0.9994609355926514,0.2729594111442566,0.6885214447975159,-0.5432516932487488,0.999475359916687,0.27603036165237427,0.6879842281341553,-0.5433375835418701,0.9995423555374146,0.26319360733032227,0.6867812871932983,-0.5412989258766174,0.9992870092391968,0.2618601620197296,0.6850850582122803,-0.5414941310882568,0.9993036389350891,0.26051342487335205,0.6832520961761475,-0.5415910482406616,0.9993959665298462,0.28094279766082764,0.6871521472930908,-0.4672057330608368,0.9992839097976685,0.2642931640148163,0.6802500486373901,-0.4585983455181122,0.9989762306213379,0.2718576192855835,0.7085784673690796,-0.5152832865715027,0.9995478391647339,0.26223182678222656,0.705595076084137,-0.5126277804374695,0.9993992447853088,0.2990092635154724,0.7498562932014465,-0.3852910101413727,0.9982460737228394,0.2516951858997345,0.7055128216743469,-0.31693485379219055,0.9994043111801147,0.2760260999202728,0.8083391189575195,-0.4045816659927368,0.9680884480476379,0.21183869242668152,0.7674593329429626,-0.3034747838973999,0.6918274164199829,0.2352069914340973,0.859376847743988,-0.46201708912849426,0.9667186737060547,0.171421617269516,0.8065093159675598,-0.3546006381511688,0.8044763803482056,0.22897765040397644,0.8777040839195251,-0.5177949666976929,0.9535073637962341,0.15915682911872864,0.8160189986228943,-0.3721263110637665,0.8006630539894104,0.22011958062648773,0.8737172484397888,-0.5134859085083008,0.9533151388168335,0.160134419798851,0.8213465213775635,-0.40442126989364624,0.8108549118041992,0.22105292975902557,0.8657379150390625,-0.46592044830322266,0.9243407845497131,0.16511955857276917,0.8188059329986572,-0.3679846525192261,0.8027073740959167,0.32247647643089294,0.7597054243087769,-0.031223928555846214,0.9997744560241699,0.29344213008880615,0.740671694278717,0.03126106411218643,0.9995104074478149,0.2789025604724884,0.8001630902290344,-0.2621952295303345,0.900763213634491,0.23437386751174927,0.7641454935073853,-0.0343746654689312,0.44848090410232544,0.2788938879966736,0.8695762753486633,-0.10340667515993118,0.7958683967590332,0.25121262669563293,0.8461359739303589,0.11383002251386642,0.4743955433368683,0.2799488604068756,0.879487931728363,-0.09088028967380524,0.7683444619178772,0.2570679485797882,0.8624866008758545,0.12626275420188904,0.5008484125137329,0.2745629549026489,0.8902620077133179,-0.16708137094974518,0.8095821142196655,0.2431574910879135,0.8600732684135437,0.06517183035612106,0.5628260374069214
125,0.27952486276626587,0.6960937976837158,-0.2613733410835266,0.999286413192749,0.2838735580444336,0.684577226638794,-0.2576119601726532,0.9993758201599121,0.28653374314308167,0.6834052801132202,-0.2576402425765991,0.9994006752967834,0.2894330620765686,0.6819247007369995,-0.25771814584732056,0.9994683861732483,0.2754276394844055,0.684901773929596,-0.25580722093582153,0.9992088079452515,0.2725984752178192,0.6840535402297974,-0.2558723986148834,0.9992159008979797,0.27016356587409973,0.6828815340995789,-0.2559223175048828,0.9993036389350891,0.2954169809818268,0.6770631074905396,-0.1951831430196762,0.9992234706878662,0.2676571011543274,0.6773496866226196,-0.1864830106496811,0.9988526105880737,0.2848314940929413,0.7039970755577087,-0.2339937686920166,0.9995627403259277,0.27591392397880554,0.7039011716842651,-0.23146595060825348,0.9994282722473145,0.31885555386543274,0.7206861972808838,-0.15506036579608917,0.9984142184257507,0.24762104451656342,0.7072073221206665,-0.13291803002357483,0.999451756477356,0.3036344349384308,0.7983667850494385,-0.1722874641418457,0.969290554523468,0.21880903840065002,0.7759312987327576,-0.12995721399784088,0.7195103764533997,0.26491284370422363,0.8370017409324646,-0.2260456681251526,0.9669416546821594,0.18492953479290009,0.8339223861694336,-0.1845046728849411,0.812950849533081,0.255393385887146,0.8518580198287964,-0.24730423092842102,0.9518650770187378,0.1747613400220871,0.8514469861984253,-0.20076854526996613,0.8023210763931274,0.250444620847702,0.8446632623672485,-0.25034651160240173,0.9520566463470459,0.1784454882144928,0.852057158946991,-0.21880848705768585,0.8136337399482727,0.2514953017234802,0.8386708498001099,-0.22691920399665833,0.9234844446182251,0.18290039896965027,0.8467362523078918,-0.19326911866664886,0.8064278364181519,0.2973046600818634,0.8273446559906006,0.009538132697343826,0.9995766282081604,0.25828051567077637,0.8219732642173767,-0.009487265720963478,0.9993271231651306,0.3047628104686737,0.8578661680221558,-0.18204359710216522,0.8870139718055725,0.2654310166835785,0.8423255681991577,-0.20454223453998566,0.4684692919254303,0.2843707799911499,0.9045275449752808,-0.034986622631549835,0.745786190032959,0.27053555846214294,0.9131191968917847,-0.07751855999231339,0.45669350028038025,0.280193954706192,0.9082902073860168,-0.019637128338217735,0.7228004932403564,0.26876169443130493,0.9219546914100647,-0.06446283310651779,0.4770217835903168,0.27993279695510864,0.9214240312576294,-0.06184976175427437,0.7664769291877747,0.27849653363227844,0.9279917478561401,-0.12160298973321915,0.5398669242858887
126,0.28466320037841797,0.6938064694404602,-0.2541307210922241,0.9993543028831482,0.28833454847335815,0.6825527548789978,-0.24897488951683044,0.9994345307350159,0.29052215814590454,0.681644082069397,-0.24901007115840912,0.9994567036628723,0.29269179701805115,0.6805877089500427,-0.24910078942775726,0.9995180368423462,0.2794610559940338,0.6826528906822205,-0.2483237385749817,0.9992840886116028,0.27589094638824463,0.6817485094070435,-0.2483852058649063,0.9992897510528564,0.2727813124656677,0.6806182861328125,-0.2484145164489746,0.9993693232536316,0.29655560851097107,0.6759606599807739,-0.17904125154018402,0.9992965459823608,0.2689698040485382,0.6756680011749268,-0.17710921168327332,0.9989637136459351,0.2888396680355072,0.7012313604354858,-0.22378024458885193,0.9996051788330078,0.27856865525245667,0.7024359107017517,-0.2231779545545578,0.9994845986366272,0.31952178478240967,0.7189066410064697,-0.12804558873176575,0.9985711574554443,0.2466239631175995,0.7092718482017517,-0.11302931606769562,0.9995046257972717,0.31041213870048523,0.7927675247192383,-0.143108069896698,0.9712158441543579,0.21941755712032318,0.7804200053215027,-0.1032550111413002,0.7447174191474915,0.2795862555503845,0.8293693661689758,-0.20006074011325836,0.9654233455657959,0.1910114586353302,0.8430344462394714,-0.16407646238803864,0.8152545094490051,0.27238520979881287,0.8456090092658997,-0.22032538056373596,0.9446887969970703,0.18317945301532745,0.8613540530204773,-0.1839248538017273,0.796076774597168,0.26569101214408875,0.8358491063117981,-0.2234731763601303,0.9454634785652161,0.18820571899414062,0.8621025085449219,-0.19779746234416962,0.8089706301689148,0.2663522958755493,0.8297960758209229,-0.20150624215602875,0.9162653088569641,0.19136346876621246,0.8571950197219849,-0.1712074726819992,0.8022840619087219,0.29643377661705017,0.8256300091743469,0.006174661219120026,0.999363124370575,0.2557951807975769,0.8212302923202515,-0.00601609330624342,0.9992551803588867,0.30601581931114197,0.8603968024253845,-0.20793482661247253,0.8724151849746704,0.25712913274765015,0.8380386233329773,-0.2771221697330475,0.5004429817199707,0.28568512201309204,0.9210076928138733,-0.1594349443912506,0.7071755528450012,0.29461392760276794,0.9329252243041992,-0.24772728979587555,0.47683820128440857,0.2821557819843292,0.9298580884933472,-0.1550413966178894,0.7068518996238708,0.2992663085460663,0.9461485147476196,-0.24597017467021942,0.4947178065776825,0.28488725423812866,0.9388033747673035,-0.22466570138931274,0.7402665615081787,0.295798659324646,0.9537631273269653,-0.3319861590862274,0.5512277483940125
127,0.2924438416957855,0.6928752660751343,-0.263481467962265,0.9993909597396851,0.29503828287124634,0.6811549067497253,-0.2530561685562134,0.9994617700576782,0.2969219386577606,0.6803647875785828,-0.2531578540802002,0.9994714260101318,0.29864245653152466,0.6794993281364441,-0.2532786726951599,0.9995324611663818,0.2885528802871704,0.6811668872833252,-0.2585603594779968,0.9993385076522827,0.2852105498313904,0.6802220940589905,-0.2586204707622528,0.9993377327919006,0.28139716386795044,0.6790301203727722,-0.25866222381591797,0.9994125962257385,0.2984711229801178,0.6749462485313416,-0.17982463538646698,0.9993242025375366,0.27213674783706665,0.673988401889801,-0.1942409723997116,0.9990501999855042,0.29412662982940674,0.7001581192016602,-0.22906190156936646,0.9996399879455566,0.2854536473751068,0.7013914585113525,-0.2360549122095108,0.9995349049568176,0.31956449151039124,0.7149989604949951,-0.12453089654445648,0.9987133145332336,0.24481207132339478,0.7119760513305664,-0.14751280844211578,0.9995532631874084,0.31928613781929016,0.787665069103241,-0.14533215761184692,0.9724889397621155,0.21989496052265167,0.7880619764328003,-0.1595628559589386,0.767684280872345,0.2976831793785095,0.8197895288467407,-0.22585175931453705,0.9636536836624146,0.20061908662319183,0.8575842976570129,-0.22098775207996368,0.8227300643920898,0.2907183766365051,0.8366205096244812,-0.24944564700126648,0.9406188726425171,0.19345049560070038,0.88111412525177,-0.2426947057247162,0.7994434237480164,0.2852784991264343,0.8245893716812134,-0.25289085507392883,0.9413549900054932,0.2020079791545868,0.8802408576011658,-0.2562622129917145,0.8125787377357483,0.2866973578929901,0.817903459072113,-0.22870463132858276,0.9120240211486816,0.20504705607891083,0.8725352883338928,-0.2274876981973648,0.8043210506439209,0.29417335987091064,0.8261915445327759,0.022115129977464676,0.9993952512741089,0.2535804510116577,0.8240116834640503,-0.0220183078199625,0.9993237257003784,0.32341668009757996,0.8816214799880981,-0.04785731062293053,0.8645979166030884,0.27217456698417664,0.8149401545524597,-0.2569790780544281,0.5369912385940552,0.28387460112571716,0.896128237247467,0.15706327557563782,0.6481179594993591,0.2860121428966522,0.9232578873634338,-0.17796136438846588,0.5066550374031067,0.2776479125022888,0.8858250975608826,0.17938590049743652,0.6500170230865479,0.290580153465271,0.9433339238166809,-0.16975682973861694,0.5092347264289856,0.27898433804512024,0.92274010181427,0.1691501885652542,0.6798898577690125,0.2993658185005188,0.945784866809845,-0.23384331166744232,0.5729997158050537
128,0.29599809646606445,0.6902541518211365,-0.2418559491634369,0.999447762966156,0.2980591952800751,0.6782919764518738,-0.22891667485237122,0.9995124340057373,0.2994557321071625,0.6776015758514404,-0.22900696098804474,0.9995194673538208,0.3007247745990753,0.676845371723175,-0.22908499836921692,0.9995759725570679,0.29254502058029175,0.6781688928604126,-0.23814402520656586,0.9994029402732849,0.2896285355091095,0.6773086786270142,-0.23821298778057098,0.999401330947876,0.28619831800460815,0.6762644648551941,-0.23823757469654083,0.9994691014289856,0.2985580861568451,0.6727620363235474,-0.1411086469888687,0.9993866086006165,0.2752129137516022,0.6722128987312317,-0.1792346090078354,0.9991426467895508,0.2962907552719116,0.6972594857215881,-0.20604971051216125,0.9996755123138428,0.2892528176307678,0.6988832950592041,-0.21731920540332794,0.9995812773704529,0.31816065311431885,0.7106558680534363,-0.07215418666601181,0.9988417625427246,0.24388398230075836,0.7153512835502625,-0.143644317984581,0.9995975494384766,0.33000847697257996,0.7789194583892822,-0.10808680206537247,0.9745172262191772,0.22627514600753784,0.7972401976585388,-0.15202602744102478,0.7897968888282776,0.31753140687942505,0.8081409931182861,-0.23713654279708862,0.9645207524299622,0.2182243913412094,0.8707164525985718,-0.20951232314109802,0.8355739712715149,0.31064268946647644,0.8221901655197144,-0.26826053857803345,0.9415582418441772,0.2130579948425293,0.8949066400527954,-0.2316429615020752,0.8112788200378418,0.30622899532318115,0.8109605312347412,-0.27302759885787964,0.9423279166221619,0.22303271293640137,0.8935773968696594,-0.2496660053730011,0.8238641023635864,0.3065528869628906,0.8064033389091492,-0.242149218916893,0.91399747133255,0.22634577751159668,0.8872642517089844,-0.21702727675437927,0.8148699998855591,0.2914535105228424,0.8302028179168701,0.03822297975420952,0.9994480609893799,0.25322288274765015,0.8324933648109436,-0.03815586119890213,0.9993885159492493,0.3364759087562561,0.8796511292457581,-0.045164939016103745,0.8703368306159973,0.29715025424957275,0.8175283670425415,-0.23881401121616364,0.5786958932876587,0.26718392968177795,0.8843554854393005,0.09548310935497284,0.632290780544281,0.2951500117778778,0.9243021011352539,-0.17591264843940735,0.5481240153312683,0.25491267442703247,0.8754999041557312,0.11142844706773758,0.6334173083305359,0.2888557016849518,0.942863404750824,-0.17016011476516724,0.5459475517272949,0.2647256553173065,0.9206209778785706,0.0964563861489296,0.6634254455566406,0.32466447353363037,0.9422814846038818,-0.22692669928073883,0.6078810095787048
129,0.30180931091308594,0.6847926378250122,-0.16777248680591583,0.9994833469390869,0.3017957806587219,0.6741701364517212,-0.15514956414699554,0.9995341300964355,0.3023676872253418,0.6736058592796326,-0.15523503720760345,0.999533474445343,0.3028431236743927,0.6729826331138611,-0.1552906036376953,0.9995909929275513,0.2981575131416321,0.6740416288375854,-0.16955384612083435,0.9994519352912903,0.29583412408828735,0.6734094023704529,-0.16961656510829926,0.9994485378265381,0.29316774010658264,0.6726637482643127,-0.16964979469776154,0.9995104670524597,0.29810020327568054,0.6705233454704285,-0.08160848915576935,0.9994091391563416,0.2807779014110565,0.6703861951828003,-0.14504463970661163,0.9992138147354126,0.30031120777130127,0.6923354864120483,-0.13892588019371033,0.9997034668922424,0.29564937949180603,0.6931925415992737,-0.1570529043674469,0.9996220469474792,0.31322863698005676,0.7091807723045349,-0.02815963886678219,0.9989562630653381,0.24356767535209656,0.7180101871490479,-0.1388586312532425,0.9996359348297119,0.33642905950546265,0.7666101455688477,-0.0526154451072216,0.9749065041542053,0.2355603277683258,0.8053058981895447,-0.14525961875915527,0.8086100816726685,0.328473299741745,0.7984182834625244,-0.1728411763906479,0.9579422473907471,0.2412402331829071,0.8832273483276367,-0.17764440178871155,0.8447062969207764,0.326384961605072,0.8099340796470642,-0.19957925379276276,0.9306048154830933,0.24230116605758667,0.9070606827735901,-0.19839011132717133,0.8189430832862854,0.3217935562133789,0.8047071099281311,-0.20460517704486847,0.932177722454071,0.25130513310432434,0.9053617119789124,-0.21482107043266296,0.8312780857086182,0.3211064636707306,0.8010579347610474,-0.17811058461666107,0.9034036993980408,0.25127914547920227,0.8970972895622253,-0.18319019675254822,0.8205645680427551,0.28518977761268616,0.8322081565856934,0.046290092170238495,0.9994707703590393,0.2522803544998169,0.8384415507316589,-0.046202532947063446,0.999442994594574,0.3386680483818054,0.8771650791168213,0.03385811671614647,0.8686041235923767,0.3080211877822876,0.8149255514144897,-0.21223393082618713,0.6170423626899719,0.26944419741630554,0.8826665878295898,0.16675899922847748,0.6111899614334106,0.2963884770870209,0.9260826706886292,-0.15831606090068817,0.5880880355834961,0.2568046748638153,0.8763281106948853,0.18158487975597382,0.6121903657913208,0.29099416732788086,0.9465337991714478,-0.15303583443164825,0.5817287564277649,0.26794132590293884,0.9139147996902466,0.18328332901000977,0.6367846131324768,0.33089587092399597,0.9424242377281189,-0.1979684680700302,0.6403911709785461
130,0.30335819721221924,0.6826183199882507,-0.15986962616443634,0.9995303750038147,0.30249324440956116,0.6716755628585815,-0.14799171686172485,0.9995719194412231,0.30246636271476746,0.6710399985313416,-0.14804933965206146,0.9995662569999695,0.3023597002029419,0.6702911257743835,-0.1480882614850998,0.9996227622032166,0.2999899983406067,0.6716710925102234,-0.16748635470867157,0.9995026588439941,0.29799884557724,0.6710452437400818,-0.16754712164402008,0.9994982481002808,0.2957017719745636,0.6702835559844971,-0.16758178174495697,0.9995549917221069,0.292940616607666,0.6685194373130798,-0.0831066444516182,0.9994524717330933,0.28283432126045227,0.6689820885658264,-0.1618381142616272,0.9992859363555908,0.30006518959999084,0.6915801763534546,-0.1345912665128708,0.9997301697731018,0.296861857175827,0.6917703747749329,-0.15928737819194794,0.99965900182724,0.3006250262260437,0.7093058824539185,-0.023730816319584846,0.9990492463111877,0.24375858902931213,0.7207486629486084,-0.18795472383499146,0.9996626973152161,0.3352130353450775,0.7564428448677063,-0.06543020904064178,0.966546356678009,0.24537771940231323,0.8117929100990295,-0.22364597022533417,0.8266114592552185,0.3402877748012543,0.774632453918457,-0.1891171634197235,0.943480372428894,0.26328885555267334,0.8859469294548035,-0.23122821748256683,0.8570817708969116,0.34717246890068054,0.7834748029708862,-0.2128622680902481,0.9137862324714661,0.26607367396354675,0.9106521606445312,-0.25541412830352783,0.8311755657196045,0.3438434898853302,0.7813758850097656,-0.2194080799818039,0.916719913482666,0.27464285492897034,0.9066633582115173,-0.2633589804172516,0.8426127433776855,0.3394337594509125,0.7808590531349182,-0.1952521950006485,0.8884792923927307,0.2750219702720642,0.9004066586494446,-0.23366011679172516,0.8313196301460266,0.2750864624977112,0.8338635563850403,0.05717279016971588,0.9994623064994812,0.24662302434444427,0.8453343510627747,-0.057173073291778564,0.9994052648544312,0.34019073843955994,0.843316912651062,0.01805524341762066,0.8501771092414856,0.3184890151023865,0.8193438053131104,-0.15898631513118744,0.6518891453742981,0.27226632833480835,0.8858598470687866,0.07951489835977554,0.6041716933250427,0.2951538860797882,0.9249124526977539,-0.05068999156355858,0.6210364103317261,0.2576417624950409,0.8842904567718506,0.08768770843744278,0.6082883477210999,0.2906716763973236,0.9418736696243286,-0.038377415388822556,0.6129851937294006,0.270033061504364,0.9205108880996704,0.07843486219644547,0.6278305053710938,0.3233758211135864,0.9444223046302795,-0.038538169115781784,0.6632344126701355
