t,frame,x_px,y_px,z,v
0.0,0,358.52808952331543,1211.1220836639404,-0.2920706570148468,0.7459923624992371
0.03333719135802469,1,363.6755847930908,1188.0199813842773,-0.2272944301366806,0.7528786659240723
0.06667438271604938,2,374.83426094055176,1168.3126544952393,-0.21630074083805084,0.745835542678833
0.10001157407407407,3,397.9347896575928,1132.7795219421387,-0.1569867730140686,0.7407993674278259
0.13334876543209875,4,429.3598937988281,1084.7935581207275,-0.31342366337776184,0.7544043064117432
0.16668595679012346,5,451.4794921875,1056.1802673339844,-0.3723602294921875,0.7711896896362305
0.20002314814814814,6,487.3340034484863,1034.8484230041504,-0.3697872459888458,0.7832812070846558
0.23336033950617285,7,516.4703750610352,1026.6047286987305,-0.29327505826950073,0.7571955323219299
0.2666975308641975,8,542.2112274169922,1011.8639945983887,-0.28180041909217834,0.7551208734512329
0.3000347222222222,9,547.2518920898438,1005.3773403167725,-0.27366703748703003,0.7742012143135071
0.3333719135802469,10,554.7797584533691,1003.2400703430176,-0.25743594765663147,0.7927770018577576
0.36670910493827164,11,565.3607940673828,1002.2245216369629,-0.2352362722158432,0.8090449571609497
0.4000462962962963,12,570.545597076416,1000.8093452453613,-0.25437596440315247,0.8212805390357971
0.433383487654321,13,577.6393890380859,999.746675491333,-0.256580650806427,0.8334802389144897
0.4667206790123457,14,579.4253540039062,1000.29616355896,-0.22258903086185455,0.8433910012245178
0.5000578703703704,15,577.1219444274902,999.6534633636475,-0.22233839333057404,0.85313481092453
0.533395061728395,16,577.1019172668457,998.0725479125977,-0.17186269164085388,0.8550968170166016
0.5667322530864197,17,573.8005256652832,998.9221858978271,-0.13301147520542145,0.8587124347686768
0.6000694444444444,18,565.2446937561035,997.8387451171875,-0.11090807616710663,0.8558427691459656
0.6334066358024691,19,553.8748168945312,993.3764934539795,0.021838689222931862,0.8370586037635803
0.6667438271604939,20,526.0853004455566,993.7986087799072,-0.04269443824887276,0.8372480273246765
0.7000810185185186,21,484.36689376831055,985.0171852111816,-0.1913812756538391,0.849615752696991
0.7334182098765433,22,442.89673805236816,981.8119239807129,-0.2026044875383377,0.8595720529556274
0.7667554012345679,23,398.65302085876465,986.6686534881592,-0.17446763813495636,0.8665412068367004
0.8000925925925926,24,345.3005790710449,1003.1310653686523,-0.10830752551555634,0.8696725368499756
0.8334297839506173,25,296.1635684967041,1034.643201828003,-0.07862495630979538,0.8726954460144043
0.866766975308642,26,266.2785816192627,1076.2568378448486,-0.06552712619304657,0.8630520701408386
0.9001041666666667,27,255.92004776000977,1123.1040000915527,-0.09417814761400223,0.8470160365104675
0.9334413580246914,28,268.58885765075684,1170.0187969207764,-0.10589537024497986,0.8237378001213074
0.966778549382716,29,287.3744773864746,1209.0497875213623,-0.15147575736045837,0.7814183831214905
1.0001157407407408,30,296.3899612426758,1238.7538146972656,-0.04786614328622818,0.7213624119758606
1.0334529320987655,31,386.8967342376709,1214.1368007659912,-0.0041606551967561245,0.6622884273529053
1.06679012345679,32,406.66972160339355,1216.1732196807861,0.048153653740882874,0.6049278378486633
1.1001273148148147,33,406.0898208618164,1210.0940895080566,0.020844079554080963,0.5546579360961914
1.1334645061728394,34,425.2744674682617,1210.5092525482178,0.011868280358612537,0.5037915706634521
1.1668016975308642,35,420.53194999694824,1225.9308815002441,-0.015789460390806198,0.4694417417049408
1.2001388888888889,36,412.0762825012207,1274.9511909484863,-0.05517531558871269,0.4375014007091522
1.2334760802469136,37,411.51025772094727,1280.9238052368164,-0.04342937096953392,0.41068121790885925
1.2668132716049383,38,412.7537441253662,1281.595859527588,-0.043211836367845535,0.3945583403110504
1.300150462962963,39,411.3076400756836,1277.2773742675781,-0.035015806555747986,0.37737366557121277
1.3334876543209877,40,411.20996475219727,1273.8783931732178,-0.02659699134528637,0.36390799283981323
1.3668248456790124,41,411.2691020965576,1267.2007656097412,-0.07252650707960129,0.33497798442840576
1.4001620370370371,42,410.6465721130371,1269.0135097503662,-0.07100014388561249,0.32729214429855347
1.4334992283950618,43,410.4279041290283,1265.4450988769531,-0.02511603944003582,0.32275253534317017
1.4668364197530865,44,408.31995964050293,1261.3764667510986,0.011563178151845932,0.3339722454547882
1.500173611111111,45,407.98513412475586,1262.4295234680176,0.02530999295413494,0.3453914523124695
1.5335108024691357,46,411.8104362487793,1262.2027587890625,0.037612780928611755,0.35435402393341064
1.5668479938271604,47,415.2398872375488,1261.4515686035156,0.05215250700712204,0.38165250420570374
1.6001851851851852,48,416.65629386901855,1262.9267406463623,0.03998268395662308,0.4158776104450226
1.6335223765432099,49,418.9094352722168,1265.588092803955,0.037018436938524246,0.43678033351898193
1.6668595679012346,50,425.3843879699707,1264.6980285644531,0.008423878811299801,0.44175785779953003
1.7001967592592593,51,425.69835662841797,1259.8682498931885,-0.0010511360596865416,0.4338591992855072
1.733533950617284,52,426.85526847839355,1253.0964660644531,-0.022213470190763474,0.4286811649799347
1.7668711419753087,53,429.3426990509033,1250.8169746398926,-0.05409061908721924,0.45383933186531067
1.8002083333333334,54,429.75937843322754,1230.0452613830566,-0.04242726042866707,0.4824105501174927
1.8335455246913581,55,414.9587059020996,1209.9337577819824,-0.04962877556681633,0.5149523019790649
1.8668827160493828,56,383.37212562561035,1176.5455341339111,-0.09959525614976883,0.5497423410415649
1.9002199074074075,57,345.45719146728516,1126.7690563201904,-0.17993229627609253,0.5838996171951294
1.933557098765432,58,337.64153480529785,1105.4471683502197,-0.21654735505580902,0.6112247109413147
1.9668942901234567,59,344.9574851989746,1085.7081699371338,-0.2168719470500946,0.6442909836769104
2.0002314814814817,60,347.0159912109375,1087.3233318328857,-0.23985382914543152,0.6759997010231018
2.033568672839506,61,353.0830764770508,1091.3887023925781,-0.31113922595977783,0.6840696930885315
2.066905864197531,62,399.20382499694824,1112.4489784240723,-0.4151346981525421,0.7061458826065063
2.1002430555555556,63,414.3003845214844,1135.7296085357666,-0.35499846935272217,0.7317149639129639
2.13358024691358,64,423.98234367370605,1182.8121185302734,-0.368825763463974,0.7250569462776184
2.166917438271605,65,436.93671226501465,1206.55348777771,-0.39886394143104553,0.7325127720832825
2.2002546296296295,66,448.7674140930176,1207.8762245178223,-0.24054870009422302,0.7484449744224548
2.2335918209876544,67,455.71852684020996,1200.974407196045,-0.0609564371407032,0.7536376714706421
2.266929012345679,68,453.34736824035645,1201.086072921753,-0.10015898197889328,0.770099937915802
2.300266203703704,69,453.7558650970459,1201.1398887634277,-0.06254687160253525,0.7811398506164551
2.3336033950617283,70,454.5143508911133,1199.8850440979004,-0.12425673753023148,0.7826777696609497
2.3669405864197532,71,454.5908832550049,1199.798183441162,-0.0307444017380476,0.7854728698730469
2.4002777777777777,72,452.0757865905762,1204.7519874572754,-0.0240477304905653,0.7885258793830872
2.4336149691358027,73,451.76239013671875,1205.3361511230469,-0.09606309980154037,0.7651308178901672
2.466952160493827,74,433.37636947631836,1200.123052597046,-0.06668484956026077,0.7334648370742798
2.500289351851852,75,433.787784576416,1198.6035060882568,-0.05178142711520195,0.6877815127372742
2.5336265432098766,76,517.3398971557617,1111.2567043304443,0.05989504233002663,0.6245735883712769
2.566963734567901,77,529.3740463256836,1050.4014587402344,0.15384025871753693,0.5672416687011719
2.600300925925926,78,514.4955253601074,1133.9177227020264,0.09802128374576569,0.5346705913543701
2.6336381172839505,79,493.2781791687012,1153.8197135925293,0.03502197191119194,0.4944673478603363
2.6669753086419754,80,475.0180721282959,1188.7236213684082,0.021828196942806244,0.4924176037311554
2.7003125,81,465.8987617492676,1198.8269233703613,0.015160479582846165,0.5072756409645081
2.733649691358025,82,462.092227935791,1216.321620941162,-0.006418731529265642,0.5179676413536072
2.7669868827160493,83,461.7895030975342,1213.3975410461426,-0.004823233466595411,0.5414823293685913
2.8003240740740742,84,458.3938407897949,1204.9805545806885,-0.03772508352994919,0.5500257611274719
2.8336612654320987,85,443.834867477417,1195.8361530303955,-0.06384339183568954,0.5748392343521118
2.8669984567901237,86,422.1486568450928,1170.719861984253,-0.015642227604985237,0.6005805134773254
2.900335648148148,87,387.8528308868408,1144.0898609161377,-0.021928714588284492,0.6279867887496948
2.933672839506173,88,350.3883934020996,1110.6691932678223,-0.08164850622415543,0.6501398682594299
2.9670100308641976,89,329.2994213104248,1108.8234043121338,-0.39042937755584717,0.6783283352851868
3.000347222222222,90,352.11530685424805,1074.5726680755615,-0.19565759599208832,0.7044323086738586
3.033684413580247,91,364.2567729949951,1074.0826606750488,-0.2255680412054062,0.7255856990814209
3.0670216049382715,92,470.698184967041,1007.0235729217529,-0.2527920603752136,0.6916044354438782
3.1003587962962964,93,481.09508514404297,1006.5092754364014,-0.22521066665649414,0.6282960772514343
3.133695987654321,94,455.4672145843506,1155.0307846069336,-0.4289178252220154,0.6420671939849854
3.167033179012346,95,464.0397262573242,1142.5832748413086,-0.4890983998775482,0.6538118720054626
3.2003703703703703,96,462.1395206451416,1133.219747543335,-0.3265380263328552,0.6512272953987122
3.2337075617283952,97,474.51581954956055,1126.561861038208,-0.36195263266563416,0.627654492855072
3.2670447530864197,98,463.02918434143066,1171.0185527801514,-0.31447190046310425,0.6334183812141418
3.3003819444444447,99,458.69808197021484,1215.350103378296,-0.21188633143901825,0.6460191011428833
3.333719135802469,100,454.80560302734375,1209.2971515655518,-0.1822132021188736,0.6510401368141174
3.367056327160494,101,453.5031509399414,1222.6565265655518,-0.02597477287054062,0.6393166184425354
3.4003935185185186,102,464.7424507141113,1231.4231872558594,0.021551931276917458,0.5868146419525146
3.433730709876543,103,462.7602195739746,1243.7298488616943,0.160074383020401,0.549934446811676
3.467067901234568,104,461.6835308074951,1253.016128540039,0.15134362876415253,0.5031973123550415
3.5004050925925925,105,452.955379486084,1251.207675933838,0.06917629390954971,0.4770992398262024
3.5337422839506174,106,445.80153465270996,1257.813720703125,0.1000751182436943,0.4660399854183197
3.567079475308642,107,439.84156608581543,1251.9519996643066,0.13701391220092773,0.4769788384437561
3.600416666666667,108,440.2408790588379,1248.3670234680176,0.1550055593252182,0.4728493392467499
3.6337538580246913,109,441.4486885070801,1246.4643287658691,0.06842293590307236,0.48006683588027954
3.6670910493827162,110,437.197208404541,1266.4862251281738,-0.006946474779397249,0.49901095032691956
3.7004282407407407,111,434.47134017944336,1269.076509475708,-0.030111702159047127,0.5184726119041443
3.7337654320987657,112,430.3267478942871,1272.0065116882324,-0.032046861946582794,0.5405182242393494
3.76710262345679,113,424.15343284606934,1265.3410720825195,-0.021277213469147682,0.5629194974899292
3.800439814814815,114,416.0624599456787,1260.5069160461426,-0.040395040065050125,0.5928553342819214
3.8337770061728396,115,401.5318965911865,1246.99613571167,-0.062287963926792145,0.6215046644210815
3.867114197530864,116,375.1692295074463,1230.6482219696045,-0.07122382521629333,0.6538136005401611
3.900451388888889,117,330.94676971435547,1224.175386428833,-0.227794349193573,0.6789612770080566
3.9337885802469135,118,317.17114448547363,1204.191255569458,-0.21483497321605682,0.7082256078720093
3.9671257716049384,119,302.3700428009033,1191.990852355957,-0.30156373977661133,0.7341535091400146
4.000462962962963,120,300.57103157043457,1174.2309379577637,-0.3073091208934784,0.757970929145813
4.033800154320987,121,299.61559295654297,1168.4590816497803,-0.3522089421749115,0.7793647050857544
4.067137345679012,122,300.8016014099121,1172.979097366333,-0.3879886567592621,0.7941768169403076
4.100474537037037,123,307.45808601379395,1182.7389907836914,-0.40442126989364624,0.8108549118041992
4.133811728395062,124,,,,
4.167148919753086,125,342.6153373718262,1226.962308883667,-0.21880848705768585,0.8136337399482727
4.200486111111111,126,361.35498046875,1241.4276123046875,-0.19779746234416962,0.8089706301689148
4.233823302469136,127,387.85531997680664,1267.5468349456787,-0.2562622129917145,0.8125787377357483
4.26716049382716,128,428.2228088378906,1286.7514514923096,-0.2496660053730011,0.8238641023635864
4.300497685185185,129,482.50585556030273,1303.7208652496338,-0.21482107043266296,0.8312780857086182
4.33383487654321,130,527.314281463623,1305.595235824585,-0.2633589804172516,0.8426127433776855
4.367172067901235,131,576.7214584350586,1300.1285076141357,-0.27214744687080383,0.856597900390625
4.400509259259259,132,615.3489875793457,1288.9769554138184,-0.22744694352149963,0.8689730167388916
4.433846450617284,133,659.0633010864258,1272.3034858703613,-0.17786552011966705,0.8798951506614685
4.467183641975309,134,701.0690116882324,1235.8038139343262,-0.07908935844898224,0.8890454173088074
4.500520833333334,135,734.0339469909668,1192.576560974121,-0.03329942002892494,0.8905708193778992
4.533858024691358,136,742.5084686279297,1157.619867324829,-0.13481689989566803,0.8910972476005554
4.567195216049383,137,745.0405311584473,1120.8049392700195,0.041646476835012436,0.879464864730835
4.600532407407408,138,733.817310333252,1085.626459121704,0.07554197311401367,0.8737626075744629
4.633869598765433,139,709.3150520324707,1057.849760055542,0.12178175896406174,0.8657143115997314
4.667206790123457,140,680.5231475830078,1041.2598037719727,0.20489268004894257,0.8199400901794434
4.700543981481482,141,590.4204940795898,1034.4355773925781,0.33283060789108276,0.7635112404823303
4.7338811728395065,142,526.7051124572754,1073.866367340088,0.32623857259750366,0.6913802027702332
4.7672183641975305,143,478.65732192993164,1264.7030067443848,0.1597391813993454,0.6250709891319275
4.8005555555555555,144,443.04070472717285,1186.6546726226807,0.28122445940971375,0.5646407008171082
4.83389274691358,145,358.8358783721924,1123.8605976104736,0.2090749889612198,0.5132179260253906
4.867229938271605,146,311.7810916900635,1135.979118347168,0.15174466371536255,0.505009114742279
4.900567129629629,147,286.9449234008789,1174.6994876861572,0.1720629334449768,0.5072567462921143
4.933904320987654,148,271.649694442749,1203.8420104980469,0.135627880692482,0.5335575938224792
4.967241512345679,149,278.3174800872803,1216.4704513549805,0.11197971552610397,0.5447717308998108
5.000578703703704,150,292.7427005767822,1220.9920978546143,0.12407461553812027,0.5732713341712952
5.033915895061728,151,313.6511421203613,1216.1118507385254,0.15699996054172516,0.5946758985519409
5.067253086419753,152,330.4380798339844,1214.9309062957764,0.12453741580247879,0.6051368117332458
5.100590277777778,153,341.25829696655273,1212.964267730713,0.05089807137846947,0.6104265451431274
5.133927469135802,154,346.09920501708984,1213.174467086792,-0.024304786697030067,0.61810702085495
5.167264660493827,155,349.0084934234619,1214.104356765747,-0.09578833729028702,0.6315267086029053
5.200601851851852,156,348.54732513427734,1216.6834831237793,-0.008516969159245491,0.6389400959014893
5.233939043209877,157,345.9960651397705,1221.8519496917725,0.056977689266204834,0.6413158178329468
5.267276234567901,158,335.7135486602783,1226.982135772705,0.1115076020359993,0.6363162994384766
5.300613425925926,159,326.0521602630615,1230.6271076202393,0.06771786510944366,0.6549862027168274
5.333950617283951,160,323.9711093902588,1226.8640327453613,0.03341049328446388,0.6741776466369629
5.367287808641976,161,326.8922710418701,1223.378620147705,0.037572942674160004,0.6918825507164001
5.400625,162,329.75006103515625,1209.3059062957764,0.04045931249856949,0.7078810930252075
5.433962191358025,163,333.7111473083496,1194.6292877197266,0.04333771392703056,0.7192471027374268
5.46729938271605,164,347.37436294555664,1173.4396648406982,0.05427489057183266,0.7004972100257874
5.500636574074075,165,372.1329402923584,1161.450834274292,0.09815403074026108,0.7020941972732544
5.533973765432099,166,391.6804504394531,1152.688808441162,0.08252015709877014,0.7089663743972778
5.5673109567901236,167,409.90991592407227,1142.4402809143066,0.07352566719055176,0.705375611782074
5.6006481481481485,168,424.66650009155273,1133.4547519683838,0.05019911378622055,0.6908750534057617
5.6339853395061725,169,439.8381042480469,1127.464714050293,0.01655416190624237,0.6764500737190247
5.6673225308641975,170,450.70996284484863,1120.1654148101807,-0.01937023550271988,0.6564691662788391
5.700659722222222,171,468.00902366638184,1116.117296218872,-0.009107431396842003,0.6459193825721741
5.733996913580247,172,485.793514251709,1112.7387428283691,0.07883545011281967,0.6301779747009277
5.767334104938271,173,501.5903663635254,1114.7576522827148,0.03826824948191643,0.6180958151817322
5.800671296296296,174,515.0906181335449,1118.2856369018555,-0.019264718517661095,0.6127181053161621
5.834008487654321,175,531.8374443054199,1123.1300067901611,0.06186549365520477,0.6224066615104675
5.867345679012346,176,551.4055824279785,1125.68115234375,-0.07031098008155823,0.631467878818512
5.90068287037037,177,574.2652702331543,1127.2326278686523,-0.38964638113975525,0.6408414840698242
5.934020061728395,178,589.310474395752,1127.4969863891602,-0.4006486237049103,0.6589369773864746
5.96735725308642,179,607.3889350891113,1128.3522033691406,-0.4080747961997986,0.6752496957778931
6.000694444444444,180,619.7453498840332,1129.8547554016113,-0.5201310515403748,0.6896765828132629
6.034031635802469,181,626.6325187683105,1134.0937614440918,-0.29647013545036316,0.7009105086326599
6.067368827160494,182,618.9467811584473,1143.573932647705,-0.31187352538108826,0.7019581198692322
6.100706018518519,183,611.1091804504395,1148.3806228637695,-0.35749298334121704,0.7067751288414001
6.134043209876543,184,599.4631576538086,1147.6729488372803,-0.3474200963973999,0.7124435901641846
6.167380401234568,185,584.9527359008789,1147.0952224731445,-0.2199401706457138,0.7151132822036743
6.200717592592593,186,564.6855354309082,1145.3441047668457,-0.18146999180316925,0.7316592931747437
6.234054783950618,187,545.7764625549316,1143.6981296539307,-0.09778263419866562,0.7438233494758606
6.267391975308642,188,527.8664016723633,1142.4743556976318,-0.23280899226665497,0.7590466141700745
6.300729166666667,189,505.18970489501953,1142.0261478424072,0.07801347225904465,0.7574490308761597
6.334066358024692,190,480.31402587890625,1146.786231994629,0.2066057175397873,0.7444591522216797
6.367403549382716,191,453.2934093475342,1154.2554759979248,0.20602968335151672,0.7069846391677856
6.400740740740741,192,424.5588684082031,1168.7927055358887,0.17312785983085632,0.6783758997917175
6.4340779320987656,193,400.9892177581787,1190.6325817108154,0.16558493673801422,0.6526241302490234
6.4674151234567905,194,394.2834663391113,1212.0328330993652,0.18042021989822388,0.6270946264266968
6.5007523148148145,195,398.36514472961426,1235.1396560668945,0.13868889212608337,0.6101211905479431
6.5340895061728395,196,412.75096893310547,1261.602201461792,0.1035473644733429,0.5738798975944519
6.567426697530864,197,436.7970371246338,1297.3112869262695,0.022693287581205368,0.5239725708961487
6.600763888888889,198,494.56295013427734,1389.1483211517334,-0.08013039082288742,0.47853171825408936
6.634101080246913,199,485.99401473999023,1380.6443881988525,-0.11167159676551819,0.4400298595428467
6.667438271604938,200,494.9658966064453,1352.0250034332275,-0.08004601299762726,0.39848262071609497
6.700775462962963,201,495.5544662475586,1344.0333080291748,-0.06690375506877899,0.36198750138282776
6.734112654320988,202,603.1773948669434,1328.628330230713,-0.061865806579589844,0.35770633816719055
6.767449845679012,203,632.4150466918945,1347.6458358764648,0.052666518837213516,0.3994327783584595
6.800787037037037,204,650.3453636169434,1356.3876914978027,0.02293507009744644,0.44305408000946045
6.834124228395062,205,658.8990211486816,1370.586576461792,0.021956201642751694,0.47281262278556824
6.867461419753086,206,668.4299468994141,1376.9793319702148,0.009127785451710224,0.49899959564208984
6.900798611111111,207,673.6060523986816,1386.5324592590332,0.004740918520838022,0.5361921191215515
6.934135802469136,208,674.641284942627,1399.813814163208,-0.012084960006177425,0.5708173513412476
6.967472993827161,209,674.4112586975098,1404.8544788360596,-0.01924891024827957,0.604175865650177
7.000810185185185,210,670.5480766296387,1410.9603023529053,-0.014813395217061043,0.6310843825340271
