t,frame,x_px,y_px,z,v
0.0,0,215.78370094299316,1287.960548400879,0.0935303270816803,0.5224989056587219
0.03333719135802469,1,220.03668308258057,1293.4836673736572,0.24409539997577667,0.5244760513305664
0.06667438271604938,2,236.0904836654663,1290.6782054901123,0.3170797526836395,0.503203809261322
0.10001157407407407,3,293.5525131225586,1266.7037200927734,0.3614157736301422,0.5077215433120728
0.13334876543209875,4,268.2472515106201,1266.135950088501,0.32631316781044006,0.5073443651199341
0.16668595679012346,5,233.66671085357666,1269.7217845916748,0.27184197306632996,0.48234519362449646
0.20002314814814814,6,314.30688858032227,1241.7617511749268,0.29683706164360046,0.461323618888855
0.23336033950617285,7,353.2478141784668,1247.061367034912,0.18915683031082153,0.4809509217739105
0.2666975308641975,8,349.4041156768799,1244.37349319458,0.1686968207359314,0.4954025447368622
0.3000347222222222,9,347.05713272094727,1241.68776512146,0.1502581089735031,0.5235369205474854
0.3333719135802469,10,342.3585605621338,1239.160394668579,0.15836085379123688,0.530988872051239
0.36670910493827164,11,336.93806648254395,1243.8402271270752,0.14253558218479156,0.5341923832893372
0.4000462962962963,12,352.6387310028076,1246.2129306793213,0.16250284016132355,0.5368452072143555
0.433383487654321,13,288.49167823791504,1282.5060939788818,0.11659345030784607,0.5550603866577148
0.4667206790123457,14,290.0805473327637,1300.577917098999,0.06970140337944031,0.5669835209846497
0.5000578703703704,15,237.5650978088379,1325.0655841827393,0.06005613133311272,0.5804665088653564
0.533395061728395,16,345.2626132965088,1307.5114917755127,0.09125158935785294,0.5862401127815247
0.5667322530864197,17,373.72607231140137,1301.8280410766602,0.11193069815635681,0.5839616656303406
0.6000694444444444,18,393.0013847351074,1303.879051208496,0.11252506077289581,0.5943467617034912
0.6334066358024691,19,416.6158962249756,1300.7549858093262,0.11712709069252014,0.603330671787262
0.6667438271604939,20,417.07154273986816,1278.368797302246,0.13128669559955597,0.6132490038871765
0.7000810185185186,21,409.1681098937988,1264.6832656860352,0.15602296590805054,0.6066132187843323
0.7334182098765433,22,390.03015518188477,1256.2160682678223,0.1597522348165512,0.5956245064735413
0.7667554012345679,23,385.2656364440918,1257.4994945526123,0.15731191635131836,0.5901290774345398
0.8000925925925926,24,384.4807434082031,1249.2614650726318,0.09827060997486115,0.5494722723960876
0.8334297839506173,25,231.64667129516602,1344.0672969818115,0.08491061627864838,0.5397366881370544
0.866766975308642,26,188.42519760131836,1372.6930332183838,0.0634145513176918,0.515910267829895
0.9001041666666667,27,292.2959804534912,1320.172462463379,0.09207502007484436,0.47680941224098206
0.9334413580246914,28,207.80997276306152,1273.7892150878906,0.1533772200345993,0.4683292508125305
0.966778549382716,29,161.45533561706543,1292.4201393127441,0.10190154612064362,0.45068415999412537
1.0001157407407408,30,159.85177516937256,1369.7569370269775,0.08557067811489105,0.45895764231681824
1.0334529320987655,31,331.0174083709717,1360.2109336853027,0.09674438089132309,0.4344993531703949
1.06679012345679,32,330.5807876586914,1394.2853736877441,0.09685251116752625,0.4174239933490753
1.1001273148148147,33,359.48272705078125,1376.3890743255615,0.09975723177194595,0.39014220237731934
1.1334645061728394,34,422.37330436706543,1330.7655143737793,0.1032956913113594,0.357926607131958
1.1668016975308642,35,425.9008312225342,1291.4123153686523,0.050553400069475174,0.34888148307800293
1.2001388888888889,36,488.40368270874023,1271.0861492156982,0.07560654729604721,0.3201790750026703
1.2334760802469136,37,594.426326751709,1295.9247779846191,-0.24393361806869507,0.3501233160495758
1.2668132716049383,38,632.4759864807129,1325.7078552246094,-0.37123140692710876,0.40702950954437256
1.300150462962963,39,677.7713584899902,1328.7878036499023,-0.3541650176048279,0.45969751477241516
1.3334876543209877,40,727.6599884033203,1327.2823333740234,-0.03779914230108261,0.4374382197856903
1.3668248456790124,41,750.4332733154297,1322.1812438964844,-0.046494368463754654,0.4289102256298065
1.4001620370370371,42,766.2142181396484,1306.0434436798096,0.16085293889045715,0.44756096601486206
1.4334992283950618,43,783.8364601135254,1280.824842453003,0.14797165989875793,0.4927121102809906
1.4668364197530865,44,787.0211791992188,1244.3526363372803,0.16673065721988678,0.5342270731925964
1.500173611111111,45,795.0765037536621,1220.5247497558594,0.13791921734809875,0.5734979510307312
1.5335108024691357,46,798.2581329345703,1191.2701320648193,0.12833085656166077,0.6095781922340393
1.5668479938271604,47,804.990348815918,1179.611234664917,0.26043787598609924,0.6445185542106628
1.6001851851851852,48,781.1725616455078,1151.0999965667725,0.32234373688697815,0.6710028648376465
1.6335223765432099,49,700.470142364502,1126.8574619293213,0.2508756220340729,0.6795735955238342
1.6668595679012346,50,700.1794052124023,1127.1202754974365,0.3985227048397064,0.6684653759002686
1.7001967592592593,51,705.662670135498,1124.646978378296,0.5142236351966858,0.6523405909538269
1.733533950617284,52,687.7417945861816,1133.8145542144775,0.5302698612213135,0.6266232132911682
1.7668711419753087,53,621.9366073608398,1144.9085998535156,0.3801386058330536,0.6118821501731873
1.8002083333333334,54,614.9570274353027,1132.7674198150635,0.3731994926929474,0.5880027413368225
1.8335455246913581,55,609.6415901184082,1136.8146800994873,0.3518011271953583,0.5603536367416382
1.8668827160493828,56,527.2693061828613,1143.5298156738281,0.29781410098075867,0.5579035878181458
1.9002199074074075,57,583.6223030090332,1132.829475402832,0.3015846610069275,0.5504789352416992
1.933557098765432,58,599.3763542175293,1113.9478397369385,0.3913794159889221,0.5247198939323425
1.9668942901234567,59,622.9387092590332,1114.24635887146,0.4273650050163269,0.49782437086105347
2.0002314814814817,60,632.2199821472168,1117.1603965759277,0.3906411826610565,0.48104649782180786
2.033568672839506,61,560.8414077758789,1110.5098056793213,0.3757023513317108,0.4698035717010498
2.066905864197531,62,576.9009017944336,1117.8285026550293,0.16532817482948303,0.47063738107681274
2.1002430555555556,63,616.6061210632324,1119.6976375579834,0.18152114748954773,0.4733359217643738
2.13358024691358,64,473.37767601013184,1265.485439300537,-0.05145401880145073,0.5087934732437134
2.166917438271605,65,454.68335151672363,1273.1260013580322,-0.024655397981405258,0.5498168468475342
2.2002546296296295,66,472.3227596282959,1325.0032711029053,-0.11327125877141953,0.5907341837882996
2.2335918209876544,67,504.4082450866699,1301.5138149261475,-0.1869059056043625,0.624029815196991
2.266929012345679,68,627.9449844360352,1175.5150508880615,-0.016054555773735046,0.613739550113678
2.300266203703704,69,613.9958953857422,1182.2580814361572,0.027715517207980156,0.5688762664794922
2.3336033950617283,70,642.0498275756836,1192.2567558288574,0.014690772630274296,0.5677727460861206
2.3669405864197532,71,707.7551078796387,1179.2128944396973,0.005456286482512951,0.5848866701126099
2.4002777777777777,72,797.3522758483887,1152.9205513000488,-0.15578439831733704,0.6184434294700623
2.4336149691358027,73,831.3073539733887,1144.7063827514648,-0.15656322240829468,0.6444193720817566
2.466952160493827,74,840.9168434143066,1148.4899711608887,-0.07077058404684067,0.6651138067245483
2.500289351851852,75,851.7868995666504,1149.7733974456787,0.12281426042318344,0.6774192452430725
2.5336265432098766,76,849.4035530090332,1136.0236644744873,0.18593643605709076,0.6889436841011047
2.566963734567901,77,873.1776809692383,1138.0959606170654,0.1314379870891571,0.7093321084976196
2.600300925925926,78,867.0710563659668,1094.7916316986084,0.14436160027980804,0.7336483597755432
2.6336381172839505,79,831.7766189575195,1002.5610637664795,0.5306905508041382,0.7344090938568115
2.6669753086419754,80,824.333667755127,1055.1952743530273,0.47255128622055054,0.7327390909194946
2.7003125,81,780.109920501709,1043.8231372833252,0.30304786562919617,0.7386009693145752
2.733649691358025,82,760.0164985656738,1053.6927223205566,0.4198981523513794,0.7328419089317322
2.7669868827160493,83,755.5364227294922,1066.774263381958,0.49884435534477234,0.7264045476913452
2.8003240740740742,84,674.5974540710449,1082.0205402374268,0.3953099548816681,0.6960439682006836
2.8336612654320987,85,644.6236038208008,1130.1195430755615,0.3531074821949005,0.6790159344673157
2.8669984567901237,86,597.3749542236328,1129.4728088378906,0.33395710587501526,0.6594001650810242
2.900335648148148,87,591.6742515563965,1127.3862648010254,0.3637818396091461,0.6383521556854248
2.933672839506173,88,453.0827236175537,1125.6546306610107,0.23826554417610168,0.6631789207458496
2.9670100308641976,89,562.8941917419434,1104.6964073181152,0.23332783579826355,0.6344262957572937
3.000347222222222,90,603.0130577087402,1094.4777488708496,0.43454593420028687,0.5931952595710754
3.033684413580247,91,605.2593040466309,1108.2360649108887,0.4405671954154968,0.5524652004241943
3.0670216049382715,92,606.4566421508789,1061.3512229919434,0.3822994530200958,0.514117956161499
3.1003587962962964,93,442.0967102050781,1099.761142730713,0.07403847575187683,0.5092137455940247
3.133695987654321,94,535.931282043457,1158.8570308685303,0.05301692336797714,0.5099899172782898
3.167033179012346,95,558.4044456481934,1213.639669418335,5.024792699259706e-05,0.5180342197418213
3.2003703703703703,96,511.7793846130371,1307.5841903686523,-0.09317073225975037,0.5492716431617737
3.2337075617283952,97,523.5293197631836,1293.6319828033447,-0.04454824700951576,0.5696760416030884
3.2670447530864197,98,604.5173835754395,1235.1672077178955,0.04071371257305145,0.5697914361953735
3.3003819444444447,99,655.0801849365234,1228.1937217712402,-0.03760804608464241,0.5433641672134399
3.333719135802469,100,682.7388381958008,1170.4969596862793,-0.05247102305293083,0.5555239915847778
3.367056327160494,101,731.5338134765625,1160.8154296875,-0.2105371057987213,0.58970046043396
3.4003935185185186,102,779.8580932617188,1141.763334274292,-0.226698637008667,0.6203179955482483
3.433730709876543,103,816.5417861938477,1153.1578731536865,-0.3501091003417969,0.6517320871353149
3.467067901234568,104,840.5913734436035,1167.3950386047363,-0.3029457926750183,0.6568205952644348
3.5004050925925925,105,855.4554176330566,1168.324670791626,0.17413660883903503,0.6752688884735107
3.5337422839506174,106,842.512264251709,1151.3726806640625,0.13228820264339447,0.6966603398323059
3.567079475308642,107,820.711498260498,1132.137336730957,0.17825937271118164,0.7076097130775452
3.600416666666667,108,819.1607666015625,1081.5160274505615,0.36976006627082825,0.7130659818649292
3.6337538580246913,109,779.4209861755371,1089.5029163360596,0.31309157609939575,0.7005601525306702
3.6670910493827162,110,715.8255386352539,1107.4610996246338,0.3024965524673462,0.6969211101531982
3.7004282407407407,111,658.3363723754883,1107.2848892211914,0.2757282853126526,0.6778507828712463
3.7337654320987657,112,652.8779983520508,1132.717638015747,0.37034961581230164,0.6540181636810303
3.76710262345679,113,592.5646591186523,1184.108419418335,0.33684641122817993,0.6251250505447388
3.800439814814815,114,585.0962448120117,1204.4572448730469,0.30964431166648865,0.5982712507247925
3.8337770061728396,115,552.6949882507324,1204.8879432678223,0.2693554162979126,0.5769001841545105
3.867114197530864,116,530.7469367980957,1205.2575302124023,0.28259530663490295,0.5742147564888
3.900451388888889,117,424.5926570892334,1218.7829875946045,0.14957009255886078,0.5919055938720703
3.9337885802469135,118,532.4715614318848,1225.865135192871,0.261339396238327,0.5755011439323425
